"TOA5","CR1000_2","CR1000","E6293","CR1000.Std.25","CPU:lautaret-radiation-station.CR1","10380","Table1"
"TIMESTAMP","RECORD","AirTC_Avg","RH","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","SUp_Avg","SDn_Avg","LUp_Avg","LDn_Avg","CNR4TC_Avg","CNR4TK_Avg","LUpCo_Avg","LDnCo_Avg"
"TS","RN","Deg C","%","meters/second","Deg","Deg","W/m^2","W/m^2","W/m^2","W/m^2","Deg C","K","W/m^2","W/m^2"
"","","Avg","Smp","WVc","WVc","WVc","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2019-03-04 14:24:00",12908,9.9,47.72,0,0,0,-12.72,-12.34,66.72,55.35,13.55,286.7,449.8,438.5
"2019-03-04 15:18:00",12909,-2.414,59.7,6.392,202.5,0,154.7,189.2,-12.95,-48.29,-2.386,270.8,291.8,256.5
"2019-03-04 15:19:00",12910,-2.353,59.48,7.75,202.5,0.032,153.7,184.1,-12.92,-49.09,-2.477,270.7,291.4,255.2
"2019-03-04 15:20:00",12911,-2.319,57.76,6.712,202.5,0.01,159,188.5,-12.52,-44.27,-2.541,270.6,291.5,259.8
"2019-03-04 15:21:00",12912,-2.263,59.91,7.962,202.5,0.035,182.6,216.7,-12.21,-42.36,-2.639,270.5,291.4,261.3
"2019-03-04 15:22:00",12913,-2.274,59.01,7.925,202.5,0.024,211.6,251.9,-12.15,-47.42,-2.616,270.5,291.6,256.3
"2019-03-04 15:23:00",12914,-2.295,59.84,6.925,202.5,0.024,191.5,229.6,-12.71,-55.53,-2.621,270.5,291,248.2
"2019-03-04 15:24:00",12915,-2.357,59.61,7.488,202.5,0.024,159.3,193.2,-13.02,-61.75,-2.681,270.5,290.4,241.7
"2019-03-04 15:25:00",12916,-2.394,60.31,7.575,202.5,0.024,124.5,151.4,-13.63,-68.05,-2.773,270.4,289.4,235
"2019-03-04 15:26:00",12917,-2.469,61.05,7.387,202.4,0.008,109,130.7,-13.29,-66.21,-2.873,270.3,289.3,236.4
"2019-03-04 15:27:00",12918,-2.536,59.9,8.08,202.4,0.021,111.4,132.6,-12.55,-55.73,-3.006,270.1,289.4,246.2
"2019-03-04 15:28:00",12919,-2.551,60.9,8.25,202.4,0.026,113.4,133.9,-11.75,-43.57,-3.107,270,289.8,257.9
"2019-03-04 15:29:00",12920,-2.59,61.56,8.29,202.4,0,117.6,138.2,-10.77,-35.57,-3.229,269.9,290.2,265.4
"2019-03-04 15:30:00",12921,-2.613,61.71,7.463,202.4,0.024,125.3,147.2,-10.36,-31.18,-3.232,269.9,290.6,269.8
"2019-03-04 15:31:00",12922,-2.603,62.3,7.075,202.4,0.028,141.1,164.4,-10.03,-28.97,-3.259,269.9,290.8,271.9
"2019-03-04 15:32:00",12923,-2.571,62.61,5.862,202.5,0.024,157.3,182.7,-9.99,-28.3,-3.227,269.9,291,272.7
"2019-03-04 15:33:00",12924,-2.521,62.96,5.6,202.5,0.006,173.7,203.8,-9.99,-29.41,-3.164,270,291.3,271.9
"2019-03-04 15:34:00",12925,-2.454,61.13,5.713,202.5,0.02,172.9,204.7,-9.99,-31.32,-3.108,270,291.5,270.2
"2019-03-04 15:35:00",12926,-2.412,62.74,5.563,202.5,0.02,163.9,194.3,-10.4,-32.69,-3.055,270.1,291.4,269.1
"2019-03-04 15:36:00",12927,-2.438,62.04,8.34,202.5,0.008,151.4,179.3,-10.61,-33.09,-3.045,270.1,291.2,268.7
"2019-03-04 15:37:00",12928,-2.554,63.57,7.487,202.5,0.027,146,173,-10.49,-32.56,-3.074,270.1,291.2,269.1
"2019-03-04 15:38:00",12929,-2.644,62.34,7.238,202.4,0.013,129.5,152.7,-10.24,-31.55,-3.109,270,291.3,270
"2019-03-04 15:39:00",12930,-2.607,61.52,6.138,202.5,0.013,111.9,130.2,-10.09,-29.88,-3.098,270.1,291.5,271.7
"2019-03-04 15:40:00",12931,-2.576,61.48,6.425,202.4,0.025,106.5,123.1,-10.03,-28.24,-3.193,270,291.1,272.9
"2019-03-04 15:41:00",12932,-2.563,59.81,7.2,202.4,0.014,104,120.1,-10,-27.64,-3.208,269.9,291.1,273.4
"2019-03-04 15:42:00",12933,-2.517,60.63,6.012,202.4,0.021,103.3,119.6,-10,-27.74,-3.231,269.9,291,273.2
"2019-03-04 15:43:00",12934,-2.495,59.88,6.85,202.5,0.024,99.8,115.9,-10,-28.27,-3.252,269.9,290.9,272.6
"2019-03-04 15:44:00",12935,-2.461,59.24,6.987,202.4,0.02,95.5,110.5,-10,-28.14,-3.247,269.9,290.9,272.8
"2019-03-04 15:45:00",12936,-2.443,59.69,6.5,202.4,0.02,93,107.6,-10,-27.61,-3.243,269.9,290.9,273.3
"2019-03-04 15:46:00",12937,-2.49,59.95,6.813,202.4,0.014,86.5,99.8,-10,-26.94,-3.208,269.9,291.1,274.1
"2019-03-04 15:47:00",12938,-2.525,58.83,4.325,202.4,0,78.31,90.1,-10,-26.6,-3.171,270,291.2,274.6
"2019-03-04 15:48:00",12939,-2.505,60.07,7.425,202.4,0.02,71.14,81.3,-10,-25.76,-3.266,269.9,290.8,275
"2019-03-04 15:49:00",12940,-2.567,60.31,6.65,202.4,0.02,64.37,73.29,-10,-24.86,-3.342,269.8,290.5,275.6
"2019-03-04 15:50:00",12941,-2.576,60.79,5.9,202.4,0.02,61.52,69.91,-10,-24.52,-3.392,269.8,290.2,275.7
"2019-03-04 15:51:00",12942,-2.584,60.79,5.875,202.5,0.008,60.01,68.22,-10,-24.39,-3.36,269.8,290.4,276
"2019-03-04 15:52:00",12943,-2.571,60.62,5.8,202.5,0.008,64.08,72.97,-9.66,-23.72,-3.387,269.8,290.6,276.5
"2019-03-04 15:53:00",12944,-2.547,59.79,6.2,202.5,0.024,68.23,77.8,-9.63,-23.55,-3.465,269.7,290.3,276.4
"2019-03-04 15:54:00",12945,-2.501,59.06,7.2,202.5,0.011,73.77,84.4,-9.63,-23.05,-3.457,269.7,290.3,276.9
"2019-03-04 15:55:00",12946,-2.565,61.11,8.58,202.5,0.032,76.18,86.9,-9.69,-22.78,-3.472,269.7,290.2,277.1
"2019-03-04 15:56:00",12947,-2.676,62.14,8.5,202.5,0.021,88,100.9,-9.54,-21.98,-3.495,269.7,290.3,277.8
"2019-03-04 15:57:00",12948,-2.724,63.18,7.262,202.5,0.028,86.6,100,-9.07,-21.31,-3.541,269.6,290.5,278.3
"2019-03-04 15:58:00",12949,-2.744,63.63,6.375,202.5,0.011,80.2,92,-8.89,-20.87,-3.543,269.6,290.7,278.7
"2019-03-04 15:59:00",12950,-2.73,62.08,6.587,202.5,0.019,79.24,91.3,-8.89,-21.01,-3.544,269.6,290.7,278.6
"2019-03-04 16:00:00",12951,-2.684,61.44,7.087,202.5,0.018,69.16,79.4,-9.13,-21.54,-3.519,269.6,290.6,278.1
"2019-03-04 16:01:00",12952,-2.68,62.67,6.875,202.5,0.028,67.66,77.85,-8.92,-21.78,-3.479,269.7,290.9,278.1
"2019-03-04 16:02:00",12953,-2.715,62.97,7.075,202.5,0.035,58.22,66.87,-8.95,-21.41,-3.585,269.6,290.4,278
"2019-03-04 16:03:00",12954,-2.743,65.06,7.663,202.5,0.034,51.24,58.52,-8.89,-20.07,-3.614,269.5,290.4,279.2
"2019-03-04 16:04:00",12955,-2.913,64.21,9.09,202.5,0.008,48.85,56.02,-8.7,-18.96,-3.674,269.5,290.3,280
"2019-03-04 16:05:00",12956,-2.925,65.17,7.862,202.5,0.019,50.92,58.23,-8.21,-18.29,-3.784,269.4,290.3,280.2
"2019-03-04 16:06:00",12957,-3.054,69.06,6.1,202.5,0.016,57.36,66.08,-8.15,-17.96,-3.841,269.3,290.1,280.3
"2019-03-04 16:07:00",12958,-3.212,69.55,6.9,202.5,0.018,51.68,59.66,-7.684,-15.88,-3.889,269.3,290.4,282.2
"2019-03-04 16:08:00",12959,-3.334,70.97,5.362,202.5,0.027,44.62,51.37,-7.406,-14.37,-3.993,269.2,290.2,283.2
"2019-03-04 16:09:00",12960,-3.437,72.13,5.263,202.5,0.01,42.21,48.5,-7.067,-14.11,-4.047,269.1,290.3,283.2
"2019-03-04 16:10:00",12961,-3.465,71.58,5.712,202.5,0.018,37.13,42.43,-6.665,-12.67,-4.15,269,290.2,284.2
"2019-03-04 16:11:00",12962,-3.475,73.69,5.862,202.5,0.031,36.71,42,-6.665,-13.57,-4.176,269,290.1,283.2
"2019-03-04 16:12:00",12963,-3.658,76.66,6.288,202.5,0.027,34.78,39.74,-6.202,-12.83,-4.306,268.8,290,283.4
"2019-03-04 16:13:00",12964,-3.845,77.93,5.4,202.5,0.028,39.62,45.38,-5.647,-12.33,-4.394,268.8,290.2,283.5
"2019-03-04 16:14:00",12965,-3.878,77.78,5.975,202.5,0,43.81,50.36,-5.184,-12.43,-4.478,268.7,290.3,283
"2019-03-04 16:15:00",12966,-3.87,78.5,5.612,202.5,0,40.96,46.98,-4.876,-10.92,-4.554,268.6,290.2,284.2
"2019-03-04 16:16:00",12967,-3.897,78.73,6.85,202.5,0.018,44.91,51.56,-4.629,-12.93,-4.624,268.5,290.2,281.9
"2019-03-04 16:17:00",12968,-3.934,79.05,6.5,202.5,0.027,57.85,66.97,-4.444,-14.24,-4.656,268.5,290.2,280.4
"2019-03-04 16:18:00",12969,-3.918,77.36,6.725,202.5,0.02,63.73,74.2,-4.444,-14.44,-4.627,268.5,290.3,280.3
"2019-03-04 16:19:00",12970,-3.851,78.86,6.388,202.5,0.024,62.13,72.27,-4.444,-14.47,-4.707,268.4,290,280
"2019-03-04 16:20:00",12971,-3.891,78.75,6.925,202.5,0.016,57.61,66.72,-4.444,-14.88,-4.767,268.4,289.7,279.3
"2019-03-04 16:21:00",12972,-3.884,79.66,7.3,202.5,0.023,55.49,63.96,-4.444,-13.6,-4.764,268.4,289.7,280.6
"2019-03-04 16:22:00",12973,-3.954,81.8,5.188,202.5,0.033,51.68,59.41,-4.382,-13.03,-4.763,268.4,289.8,281.2
"2019-03-04 16:23:00",12974,-4.027,81.7,5.138,202.5,0.011,46.24,53.56,-3.857,-11.69,-4.844,268.3,290,282.1
"2019-03-04 16:24:00",12975,-4.032,82.4,5.487,202.5,0.031,45.26,52.07,-3.703,-9.62,-4.815,268.3,290.3,284.3
"2019-03-04 16:25:00",12976,-4.102,84.2,6.675,202.5,0.033,49.94,58.29,-3.703,-10.89,-4.873,268.3,290,282.8
"2019-03-04 16:26:00",12977,-4.214,84.8,5.538,202.5,0.027,47.36,55.52,-3.703,-13.07,-4.928,268.2,289.8,280.4
"2019-03-04 16:27:00",12978,-4.248,85.1,5.313,202.5,0.008,41.96,48.74,-3.641,-15.01,-4.989,268.2,289.6,278.2
"2019-03-04 16:28:00",12979,-4.263,84.8,5.3,202.5,0.029,42.92,49.63,-3.703,-17.05,-4.994,268.2,289.5,276.1
"2019-03-04 16:29:00",12980,-4.216,83,5.563,202.5,0.031,49.75,57.8,-3.703,-18.16,-5.095,268.1,289,274.6
"2019-03-04 16:30:00",12981,-4.097,81.6,6.112,202.5,0.019,53.92,62.87,-3.703,-20.61,-5.096,268.1,289,272.1
"2019-03-04 16:31:00",12982,-4.028,80.7,6.163,202.5,0.023,56.8,66.54,-3.857,-23.22,-5.09,268.1,288.9,269.5
"2019-03-04 16:32:00",12983,-3.977,80.7,5.513,202.5,0.008,57.68,67.72,-4.382,-23.92,-4.969,268.2,288.9,269.4
"2019-03-04 16:33:00",12984,-3.969,80.7,5.512,202.5,0.04,58.13,67.9,-4.289,-19.57,-4.953,268.2,289.1,273.8
"2019-03-04 16:34:00",12985,-3.93,79.98,6.125,202.5,0.023,59.61,69.82,-4.135,-18.96,-5.013,268.1,289,274.1
"2019-03-04 16:35:00",12986,-3.878,79.84,5.5,202.5,0.023,59.07,69.37,-4.443,-21.48,-4.956,268.2,288.9,271.9
"2019-03-04 16:36:00",12987,-3.853,79.67,5.612,202.5,0.008,55.63,65.38,-4.783,-26.84,-4.892,268.3,288.8,266.8
"2019-03-04 16:37:00",12988,-3.863,79.73,5.763,202.5,0.008,57.68,67.44,-4.752,-22.15,-4.931,268.2,288.7,271.3
"2019-03-04 16:38:00",12989,-3.854,79.54,5.625,202.5,0.023,61.3,71.89,-4.443,-17.09,-4.906,268.2,289.1,276.5
"2019-03-04 16:39:00",12990,-3.817,79.08,6.975,202.5,0.017,63,74.52,-4.443,-20.67,-4.796,268.4,289.6,273.4
"2019-03-04 16:40:00",12991,-3.784,78.57,6.7,202.5,0.026,64.37,76.82,-4.875,-26.64,-4.803,268.3,289.1,267.4
"2019-03-04 16:41:00",12992,-3.764,78.8,6.237,202.5,0.027,65.11,77.9,-5.184,-29.01,-4.84,268.3,288.7,264.8
"2019-03-04 16:42:00",12993,-3.777,78.65,5.212,202.5,0.026,66.4,79.61,-5.523,-30.36,-4.854,268.3,288.3,263.4
"2019-03-04 16:43:00",12994,-3.75,78.68,5.25,202.5,0.027,61.84,74.05,-5.955,-35.28,-4.774,268.4,288.2,258.9
"2019-03-04 16:44:00",12995,-3.764,78.66,5.787,202.5,0,56.58,67.18,-6.017,-32.8,-4.77,268.4,288.1,261.4
"2019-03-04 16:45:00",12996,-3.792,78.88,6.475,202.5,0.006,54.98,64.9,-5.925,-28.01,-4.782,268.4,288.2,266.1
"2019-03-04 16:46:00",12997,-3.811,79.39,6.012,202.5,0.032,57,67.44,-5.77,-26.5,-4.839,268.3,288.1,267.4
"2019-03-04 16:47:00",12998,-3.825,80,6.637,202.5,0.029,58.32,69.36,-5.184,-24.06,-4.851,268.3,288.6,269.7
"2019-03-04 16:48:00",12999,-3.848,80,6.688,202.5,0.029,54.43,65.05,-5.246,-26.17,-4.817,268.3,288.7,267.8
"2019-03-04 16:49:00",13000,-3.853,79.92,7.1,202.5,0.018,46.7,55.7,-5.863,-34.31,-4.778,268.4,288.3,259.8
"2019-03-04 16:50:00",13001,-3.89,80.8,5.7,202.5,0.014,40.81,48.2,-6.233,-37.09,-4.847,268.3,287.6,256.7
"2019-03-04 16:51:00",13002,-3.934,81.1,7.387,202.5,0.026,36.27,42.26,-5.925,-32,-4.905,268.2,287.6,261.6
"2019-03-04 16:52:00",13003,-3.954,80.9,7.85,202.5,0.033,34.49,40.05,-5.246,-25.6,-4.99,268.2,288,267.6
"2019-03-04 16:53:00",13004,-3.974,81.9,6.3,202.5,0.029,32.35,37.68,-5.184,-23.55,-4.964,268.2,288.1,269.8
"2019-03-04 16:54:00",13005,-3.963,80.3,7.825,202.5,0.011,29.2,33.94,-4.968,-23.96,-4.951,268.2,288.4,269.4
"2019-03-04 16:55:00",13006,-3.9,79.73,7.538,202.5,0.016,26.54,30.62,-5.153,-26.77,-5.023,268.1,287.9,266.3
"2019-03-04 16:56:00",13007,-3.903,80.9,6.625,202.5,0.019,25.22,28.92,-5.184,-29.32,-5.088,268.1,287.6,263.5
"2019-03-04 16:57:00",13008,-3.943,81.8,6.6,202.5,0.033,23.9,27.23,-5.184,-28.31,-5.062,268.1,287.7,264.6
"2019-03-04 16:58:00",13009,-3.989,81.3,5.75,202.5,0.018,22.33,25.3,-5.184,-25.36,-5.097,268.1,287.5,267.4
"2019-03-04 16:59:00",13010,-3.927,77.73,7.2,202.5,0.018,23.16,26.25,-4.598,-22.18,-5.076,268.1,288.2,270.6
"2019-03-04 17:00:00",13011,-3.816,78.59,6,202.5,0.008,23.72,26.9,-4.876,-22.11,-5.062,268.1,288,270.8
"2019-03-04 17:01:00",13012,-3.83,76.39,6.338,202.5,0.008,22.04,24.98,-5.184,-22.11,-5.059,268.1,287.7,270.8
"2019-03-04 17:02:00",13013,-3.72,74.21,7.925,202.5,0.008,20.01,22.41,-5.184,-21.41,-5.083,268.1,287.6,271.4
"2019-03-04 17:03:00",13014,-3.648,74.32,7.175,202.5,0.008,17.72,19.61,-5.184,-21.85,-5.005,268.1,287.9,271.3
"2019-03-04 17:04:00",13015,-3.65,75.45,6.925,202.5,0.008,16.47,18.07,-5.246,-22.18,-4.932,268.2,288.2,271.3
"2019-03-04 17:05:00",13016,-3.717,76.2,6.137,202.5,0.008,15.91,17.56,-5.277,-21.28,-4.93,268.2,288.2,272.2
"2019-03-04 17:06:00",13017,-3.767,76.86,6.163,202.5,0.008,14.82,16.37,-5.215,-20.81,-4.929,268.2,288.2,272.7
"2019-03-04 17:07:00",13018,-3.731,74.97,5.875,202.5,0.008,13.94,15.29,-5.184,-20.51,-4.928,268.2,288.3,273
"2019-03-04 17:08:00",13019,-3.617,69.82,7.362,202.5,0.008,13.28,14.41,-5.339,-19.77,-4.983,268.2,287.9,273.5
"2019-03-04 17:09:00",13020,-3.467,72.56,6.338,202.5,0.008,13.25,14.3,-5.925,-19.73,-4.891,268.3,287.7,273.9
"2019-03-04 17:10:00",13021,-3.52,72.31,6.1,202.5,0.008,12.62,13.67,-5.925,-20.91,-4.867,268.3,287.8,272.8
"2019-03-04 17:11:00",13022,-3.544,73.18,5.913,202.5,0.008,12.06,13.03,-6.172,-24.89,-4.884,268.3,287.5,268.8
"2019-03-04 17:12:00",13023,-3.598,73.59,6.138,202.5,0.008,10.42,11,-6.696,-33.71,-4.882,268.3,287,260
"2019-03-04 17:13:00",13024,-3.634,74.5,5.362,202.5,0.008,9.08,9.19,-6.943,-33,-4.858,268.3,286.8,260.8
"2019-03-04 17:14:00",13025,-3.662,74.08,6.812,202.5,0.008,8.4,8.38,-6.666,-28.18,-4.997,268.2,286.5,265
"2019-03-04 17:15:00",13026,-3.663,73.9,6.362,202.5,0.008,7.708,7.635,-6.542,-25.9,-5.002,268.1,286.6,267.2
"2019-03-04 17:16:00",13027,-3.661,73.16,5.563,202.5,0.008,7.301,7.272,-6.018,-21.11,-4.998,268.2,287.1,272.1
"2019-03-04 17:17:00",13028,-3.636,72.85,5.712,202.5,0.008,7.081,7.042,-5.987,-22.28,-4.995,268.2,287.2,270.9
"2019-03-04 17:18:00",13029,-3.61,72.32,6.137,202.5,0.008,6.404,6.052,-6.789,-33.47,-4.993,268.2,286.4,259.7
"2019-03-04 17:19:00",13030,-3.605,72.53,5.9,202.5,0.008,6.285,5.607,-7.407,-34.58,-4.956,268.2,285.9,258.8
"2019-03-04 17:20:00",13031,-3.623,71.94,6.263,202.5,0.008,5.607,4.848,-7.438,-39.07,-4.91,268.2,286.1,254.5
"2019-03-04 17:21:00",13032,-3.576,70.38,8.31,202.5,0.008,5.286,3.974,-7.468,-40.41,-4.904,268.2,286.1,253.2
"2019-03-04 17:22:00",13033,-3.534,71.69,6.85,202.5,0.008,5.286,4.172,-7.407,-33.54,-4.904,268.2,286.2,260
"2019-03-04 17:23:00",13034,-3.621,73.18,6.3,202.5,0.008,4.625,3.414,-7.993,-43.13,-4.901,268.2,285.6,250.5
"2019-03-04 17:24:00",13035,-3.697,72.88,7.15,202.5,0.008,3.829,2.144,-8.73,-54.52,-5.021,268.1,284.3,238.5
"2019-03-04 17:25:00",13036,-3.716,73.46,7.2,202.5,0.008,3.507,1.517,-8.89,-51.84,-5.011,268.1,284.2,241.3
"2019-03-04 17:26:00",13037,-3.784,74,7.788,202.5,0.008,3.1,1.171,-8.27,-46.68,-5.127,268,284.3,245.9
"2019-03-04 17:27:00",13038,-3.798,74.18,6.513,202.5,0.008,2.846,1.187,-7.5,-35.49,-5.089,268.1,285.3,257.3
"2019-03-04 17:28:00",13039,-3.811,74.39,6.85,202.5,0.026,2.558,1.187,-7.222,-31.53,-5.064,268.1,285.7,261.3
"2019-03-04 17:29:00",13040,-3.811,74.97,5.725,202.5,0.016,2.321,1.056,-6.759,-28.68,-5.109,268,285.9,264
"2019-03-04 17:30:00",13041,-3.858,75.69,5.263,202.5,0.028,2.016,0.775,-6.666,-27.04,-5.181,268,285.7,265.3
"2019-03-04 17:31:00",13042,-3.904,75.87,6.788,202.5,0.011,1.626,0.511,-6.45,-26.91,-5.173,268,285.9,265.5
"2019-03-04 17:32:00",13043,-3.897,76.62,6.925,202.5,0,1.626,0.396,-5.926,-24.83,-5.157,268,286.5,267.6
"2019-03-04 17:33:00",13044,-3.918,75.74,6.662,202.5,0.008,1.22,0.247,-5.895,-22.75,-5.195,268,286.4,269.5
"2019-03-04 17:34:00",13045,-3.871,76.24,6.25,202.5,0.028,1.22,0.313,-5.926,-24.26,-5.219,267.9,286.3,267.9
"2019-03-04 17:35:00",13046,-3.888,76.55,5.612,202.5,0.025,1.22,0,-5.926,-23.89,-5.284,267.9,286,268
"2019-03-04 17:36:00",13047,-3.914,76.42,5.775,202.5,0.011,0.932,-0.148,-5.926,-26.51,-5.281,267.9,286,265.4
"2019-03-04 17:37:00",13048,-3.888,76.19,6.675,202.5,0.021,0.813,-0.396,-5.926,-26.81,-5.28,267.9,286,265.1
"2019-03-04 17:38:00",13049,-3.87,76.92,5.85,202.5,0.028,0.813,-0.396,-5.926,-26.61,-5.28,267.9,286,265.3
"2019-03-04 17:39:00",13050,-3.894,76.89,5.688,202.5,0.027,0.746,-0.66,-6.05,-31.37,-5.261,267.9,286,260.6
"2019-03-04 17:40:00",13051,-3.911,76.81,6.313,202.5,0.013,0.407,-0.94,-6.081,-31.97,-5.195,268,286.2,260.3
"2019-03-04 17:41:00",13052,-3.893,75.85,6.788,202.5,0.02,0.407,-1.138,-5.926,-28.25,-5.194,268,286.4,264.1
"2019-03-04 17:42:00",13053,-3.822,75.5,6.275,202.5,0.019,0.525,-0.841,-5.71,-22.22,-5.222,267.9,286.5,270
"2019-03-04 17:43:00",13054,-3.795,76.05,6.262,202.5,0,0.474,-0.66,-5.216,-17.39,-5.271,267.9,286.8,274.6
"2019-03-04 17:44:00",13055,-3.816,76.43,6.375,202.5,0.018,0.407,-0.445,-5.185,-15.85,-5.252,267.9,286.9,276.2
"2019-03-04 17:45:00",13056,-3.834,76.64,5.712,202.5,0.021,0.407,-0.396,-5.186,-15.68,-5.176,268,287.2,276.7
"2019-03-04 17:46:00",13057,-3.838,76.51,5.425,202.5,0.031,0.373,-0.544,-5.124,-15.85,-5.134,268,287.4,276.7
"2019-03-04 17:47:00",13058,-3.843,77.08,6.362,202.5,0.035,0.373,-0.577,-4.815,-15.62,-5.106,268,287.9,277.1
"2019-03-04 17:48:00",13059,-3.855,77.52,6.3,202.5,0.027,0.203,-0.511,-4.568,-14.71,-5.105,268,288.1,278
"2019-03-04 17:49:00",13060,-3.876,76.93,6.312,202.5,0.023,0.034,-0.61,-4.445,-13.67,-5.104,268,288.3,279
"2019-03-04 17:50:00",13061,-3.845,76.93,5.725,202.5,0.027,0.169,-0.462,-4.445,-12.33,-5.11,268,288.2,280.3
"2019-03-04 17:51:00",13062,-3.823,76.75,7.875,202.5,0.019,0.152,-0.396,-4.414,-11.43,-5.136,268,288.1,281.1
"2019-03-04 17:52:00",13063,-3.817,77.26,6.938,202.5,0.021,0.373,-0.396,-4.445,-10.96,-5.145,268,288.1,281.6
"2019-03-04 17:53:00",13064,-3.871,78.29,6.987,202.5,0.02,0.017,-0.396,-4.445,-10.49,-5.145,268,288.1,282
"2019-03-04 17:54:00",13065,-3.937,78.94,6.237,202.5,0.008,0,-0.396,-4.074,-10.02,-5.127,268,288.5,282.6
"2019-03-04 17:55:00",13066,-3.987,80,5.625,202.5,0.014,-0.034,-0.429,-3.704,-9.05,-5.19,268,288.6,283.3
"2019-03-04 17:56:00",13067,-4.017,80.3,5.587,202.5,0.028,-0.186,-0.495,-3.704,-8.71,-5.26,267.9,288.3,283.3
"2019-03-04 17:57:00",13068,-4.049,81.1,5.463,202.5,0.021,-0.186,-0.396,-3.673,-7.675,-5.2,268,288.6,284.6
"2019-03-04 17:58:00",13069,-4.108,82.3,6.1,202.5,0.028,-0.288,-0.412,-3.179,-6.703,-5.223,267.9,289,285.5
"2019-03-04 17:59:00",13070,-4.209,84.1,6.862,202.5,0.017,-0.407,-0.396,-2.963,-5.865,-5.32,267.8,288.8,285.9
"2019-03-04 18:00:00",13071,-4.307,84.9,6.1,202.5,0.024,-0.407,-0.495,-2.778,-5.932,-5.386,267.8,288.7,285.5
"2019-03-04 18:01:00",13072,-4.374,86.2,5.975,202.5,0.028,-0.407,-0.396,-2.377,-5.597,-5.385,267.8,289.1,285.9
"2019-03-04 18:02:00",13073,-4.459,87.1,5.887,202.5,0.029,-0.407,-0.495,-2.222,-5.764,-5.471,267.7,288.9,285.3
"2019-03-04 18:03:00",13074,-4.525,88,6.637,202.5,0.021,-0.407,-0.429,-2.068,-4.96,-5.547,267.6,288.7,285.8
"2019-03-04 18:04:00",13075,-4.588,88.8,7.138,202.5,0.019,-0.407,-0.396,-1.543,-4.927,-5.576,267.6,289.1,285.7
"2019-03-04 18:05:00",13076,-4.62,89.4,7.05,202.5,0.034,-0.407,-0.396,-1.482,-4.759,-5.646,267.5,288.9,285.6
"2019-03-04 18:06:00",13077,-4.657,90.1,8.25,202.5,0.011,-0.407,-0.396,-1.482,-6.167,-5.7,267.5,288.6,283.9
"2019-03-04 18:07:00",13078,-4.69,90.9,7.975,202.5,0.016,-0.407,-0.396,-1.142,-6.334,-5.72,267.4,288.9,283.7
"2019-03-04 18:08:00",13079,-4.729,91.3,6.95,202.5,0.034,-0.407,-0.396,-0.772,-6.938,-5.793,267.4,288.9,282.8
"2019-03-04 18:09:00",13080,-4.748,91.6,6.8,202.5,0.033,-0.254,-0.396,-0.741,-6.502,-5.813,267.3,288.9,283.1
"2019-03-04 18:10:00",13081,-4.768,91.9,6.375,202.5,0.024,-0.203,-0.396,-0.741,-6.971,-5.89,267.3,288.5,282.3
"2019-03-04 18:11:00",13082,-4.762,91.9,6.037,202.5,0.027,0,-0.396,-0.741,-9.02,-5.834,267.3,288.8,280.5
"2019-03-04 18:12:00",13083,-4.741,91.3,8.2,202.5,0.008,0,-0.396,-0.741,-9.55,-5.835,267.3,288.8,280
"2019-03-04 18:13:00",13084,-4.67,89.4,8.7,202.5,0.008,0.152,-0.346,-0.741,-8.45,-5.836,267.3,288.8,281.1
"2019-03-04 18:14:00",13085,-4.542,85.9,8.65,202.5,0.024,0.407,-0.165,-1.08,-12.17,-5.859,267.3,288.3,277.2
"2019-03-04 18:15:00",13086,-4.426,88.7,7.237,202.5,0.024,0.983,0.198,-1.574,-13.71,-5.874,267.3,287.8,275.6
"2019-03-04 18:16:00",13087,-4.571,90,6.5,202.5,0.018,0.373,-0.313,-2.006,-19.14,-5.881,267.3,287.3,270.2
"2019-03-04 18:17:00",13088,-4.658,90.6,5.3,202.5,0.026,0.017,-0.775,-2.222,-19.07,-5.897,267.3,287,270.2
"2019-03-04 18:18:00",13089,-4.687,90.4,5.275,202.5,0.028,0,-1.039,-2.377,-23.83,-5.834,267.3,287.1,265.7
"2019-03-04 18:19:00",13090,-4.711,91,3.3,202.5,0.033,0,-1.402,-3.797,-38.11,-5.892,267.3,285.5,251.2
"2019-03-04 18:20:00",13091,-4.773,90.2,4.887,202.5,0.021,-0.017,-2.144,-4.445,-45.14,-5.941,267.2,284.6,243.9
"2019-03-04 18:21:00",13092,-4.735,88.2,5.062,202.5,0.028,0.119,-2.243,-4.537,-42.3,-6.014,267.1,284.2,246.4
"2019-03-04 18:22:00",13093,-4.681,88.3,4.062,202.5,0.021,0.407,-2.062,-5.093,-40.39,-6.038,267.1,283.5,248.3
"2019-03-04 18:23:00",13094,-4.683,85.8,4.138,202.5,0.021,0.39,-2.078,-4.784,-33.68,-5.997,267.2,284,255.1
"2019-03-04 18:24:00",13095,-4.585,84.1,3.988,202.5,0.03,0.695,-1.633,-4.445,-29.39,-6.003,267.1,284.3,259.4
"2019-03-04 18:25:00",13096,-4.465,79.46,4.162,202.5,0.018,0.898,-1.204,-3.982,-21.38,-6.038,267.1,284.7,267.3
