"TOA5","CR1000_lautaret","CR1000","E6293","CR1000.Std.25","CPU:lautaret-radiation-station.CR1","49367","Table1"
"TIMESTAMP","RECORD","AirTC_Avg","RH","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","SUp_Avg","SDn_Avg","LUp_Avg","LDn_Avg","CNR4TC_Avg","CNR4TK_Avg","LUpCo_Avg","LDnCo_Avg"
"TS","RN","Deg C","%","meters/second","Deg","Deg","W/m^2","W/m^2","W/m^2","W/m^2","Deg C","K","W/m^2","W/m^2"
"","","Avg","Smp","WVc","WVc","WVc","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2021-03-04 10:10:00",551,1.53,46.17,1.78,98.2,0.043,117.8,245.3,-9.35,-39.17,1.455,274.6,313.1,283.2
"2021-03-04 10:15:00",552,1.363,44.29,1.785,98.2,0.042,116.7,243,-8.93,-39.59,1.241,274.4,312.5,281.8
"2021-03-04 10:20:00",553,1.428,49.69,1.797,98.2,0.042,158.7,331.8,-8.52,-40.05,1.248,274.4,312.9,281.4
"2021-03-04 10:25:00",554,1.43,45.82,1.943,98.2,0.042,162.6,340.3,-8.71,-40.33,1.354,274.5,313.2,281.6
"2021-03-04 10:30:00",555,1.774,41.4,2.13,98.2,0.042,208.6,443.3,-8.86,-41.26,1.832,275,315.3,282.9
"2021-03-04 10:35:00",556,1.7,40.79,1.948,98.2,0.048,121.6,256.1,-10.05,-41.51,1.835,275,314.2,282.7
"2021-03-04 10:40:00",557,1.541,43.88,1.912,98.2,0.036,116.7,244.3,-9.74,-41.03,1.552,274.7,313.1,281.8
"2021-03-04 10:45:00",558,1.415,45.32,1.593,98.2,0.043,120.9,252.4,-9.22,-40.95,1.311,274.5,312.5,280.8
"2021-03-04 10:50:00",559,1.654,46.31,1.47,98.2,0.041,260,553.5,-8.33,-41.71,1.643,274.8,315,281.6
"2021-03-04 10:55:00",560,2.266,39.61,1.81,98.2,0.029,265.3,576.5,-9.64,-43.83,2.583,275.7,318.1,283.9
"2021-03-04 11:00:00",561,2.253,41.39,1.94,98.2,0.038,244.5,534.5,-10.8,-45.19,3.034,276.2,319.1,284.7
"2021-03-04 11:05:00",562,2.397,38.84,1.768,98.2,0.035,265.6,584.7,-11.41,-46.51,3.44,276.6,320.4,285.3
"2021-03-04 11:10:00",563,2.372,43.84,1.77,98.2,0.02,228.3,504.7,-11.9,-47.57,3.56,276.7,320.5,284.8
"2021-03-04 11:15:00",564,2.451,43.28,1.868,98.2,0.041,266.8,591.3,-11.88,-48.26,3.705,276.9,321.2,284.9
"2021-03-04 11:20:00",565,2.461,44.2,2.183,98.2,0.021,216.2,479,-12.17,-48.85,3.667,276.8,320.8,284.1
"2021-03-04 11:25:00",566,2.356,42.96,1.935,98.2,0.032,238.6,526.6,-11.69,-49.03,3.557,276.7,320.7,283.4
"2021-03-04 11:30:00",567,2.428,44.45,1.873,98.2,0.046,241.2,532,-11.74,-49.55,3.545,276.7,320.6,282.8
"2021-03-04 11:35:00",568,2.476,43.06,2.17,98.2,0.033,259.2,572.5,-11.94,-49.86,3.678,276.8,321,283.1
"2021-03-04 11:40:00",569,2.582,46.03,2.107,98.1,0.046,287.5,636.2,-12.08,-50.12,3.836,277,321.7,283.6
"2021-03-04 11:45:00",570,2.859,44.06,1.863,98.1,0.04,304.7,679.5,-12.7,-50.89,4.226,277.4,322.9,284.7
"2021-03-04 11:50:00",571,2.99,41.56,2.185,98.1,0.046,316.8,711.4,-13.45,-51.37,4.564,277.7,323.8,285.9
"2021-03-04 11:55:00",572,3.006,46.96,2.287,98.1,0.041,317.3,715.4,-13.79,-51.67,4.751,277.9,324.4,286.5
"2021-03-04 12:00:00",573,3.111,44.23,2.1,98.1,0.024,316.4,716.3,-14,-52.11,4.924,278.1,325,286.9
"2021-03-04 12:05:00",574,3.115,45,2.163,98.1,0.037,317,720.2,-14.24,-52.59,5.041,278.2,325.4,287
"2021-03-04 12:10:00",575,3.193,45.18,2.145,98.1,0.047,321,731.2,-14.6,-53.12,5.204,278.4,325.8,287.3
"2021-03-04 12:15:00",576,3.113,41.52,2.348,98.1,0.046,310.7,708.1,-14.54,-53.37,5.192,278.3,325.8,287
"2021-03-04 12:20:00",577,3.231,41.54,2.268,98.1,0.038,319.3,725.6,-14.55,-53.52,5.193,278.3,325.8,286.8
"2021-03-04 12:25:00",578,3.12,41.65,2.835,98.1,0.011,325.8,740.6,-14.73,-53.7,5.18,278.3,325.5,286.6
"2021-03-04 12:30:00",579,2.994,42.29,2.373,98.1,0.027,311.8,707.7,-14.25,-53.41,5.003,278.2,325.2,286
"2021-03-04 12:35:00",580,3.117,39.71,2.725,98.1,0.054,329.6,746.2,-14.24,-53.18,4.98,278.1,325.1,286.1
"2021-03-04 12:40:00",581,3.18,40.49,2.34,98.1,0.023,316.7,739.6,-14.25,-53.42,5.078,278.2,325.5,286.3
"2021-03-04 12:45:00",582,3.371,36.66,2.032,98.1,0.03,321,739,-14.96,-54.15,5.328,278.5,326,286.8
"2021-03-04 12:50:00",583,3.592,40.24,1.835,98.1,0.028,320.4,734.9,-15.71,-54.96,5.608,278.8,326.7,287.4
"2021-03-04 12:55:00",584,3.392,42.84,2.212,98.1,0.042,320.1,736.3,-15.84,-55.11,5.672,278.8,326.8,287.6
"2021-03-04 13:00:00",585,3.359,39.87,2.415,98.1,0.03,321,736.5,-15.81,-55.14,5.644,278.8,326.7,287.4
"2021-03-04 13:05:00",586,3.203,42.12,2.695,98.1,0.02,319.1,732.2,-15.32,-54.77,5.505,278.7,326.5,287.1
"2021-03-04 13:10:00",587,3.16,43.28,2.6,98.1,0.03,322.7,734.7,-14.9,-54.42,5.271,278.4,325.8,286.3
"2021-03-04 13:15:00",588,3.376,40.76,2.225,98.1,0.027,324.1,734.3,-15.1,-54.89,5.348,278.5,326,286.2
"2021-03-04 13:20:00",589,3.398,43.63,2.358,98.1,0.031,323.7,732.7,-15.37,-55.1,5.506,278.7,326.5,286.8
"2021-03-04 13:25:00",590,3.624,44.52,1.95,98.1,0.03,321.3,725.4,-15.94,-55.49,5.695,278.8,326.9,287.3
"2021-03-04 13:30:00",591,3.521,45.88,2.658,98.1,0.032,320.8,724,-15.81,-55.06,5.695,278.8,327,287.7
"2021-03-04 13:35:00",592,3.417,47.12,2.423,98.1,0.02,320.3,720.4,-15.43,-54.67,5.548,278.7,326.6,287.4
"2021-03-04 13:40:00",593,3.368,46.11,3.545,98.1,0.027,320.3,717.5,-15.15,-54.03,5.423,278.6,326.3,287.4
"2021-03-04 13:45:00",594,3.105,48.01,3.7,98.1,0.016,318.1,709.3,-14.24,-53.15,5.038,278.2,325.3,286.4
"2021-03-04 13:50:00",595,3.155,47.93,3.243,98.1,0.026,316.6,702.5,-13.92,-52.79,4.877,278,324.9,286
"2021-03-04 13:55:00",596,3.28,50.91,3.387,98.1,0.023,314.2,694.8,-13.78,-52.71,4.813,278,324.7,285.8
"2021-03-04 14:00:00",597,3.36,50.81,2.91,98.1,0.036,311.1,687.2,-14.02,-52.72,4.894,278,324.9,286.2
"2021-03-04 14:05:00",598,3.252,49.53,3.653,98.1,0.026,310.3,684.5,-13.64,-52.32,4.79,277.9,324.7,286
"2021-03-04 14:10:00",599,3.145,51.71,4.283,98.1,0.034,308.9,678,-13.2,-52.08,4.561,277.7,324.1,285.2
"2021-03-04 14:15:00",600,3.171,48.93,3.368,98.1,0.02,306.8,670.9,-12.77,-51.8,4.412,277.6,323.8,284.7
"2021-03-04 14:20:00",601,3.328,49.97,3.548,98.1,0.032,304.4,662.7,-13.12,-51.99,4.496,277.6,323.8,285
"2021-03-04 14:25:00",602,3.373,51.03,4.113,98.1,0.023,300.3,652,-13.09,-51.93,4.485,277.6,323.8,285
"2021-03-04 14:30:00",603,3.369,52.74,3.378,98.1,0.045,298.7,646.6,-12.85,-51.87,4.423,277.6,323.7,284.7
"2021-03-04 14:35:00",604,3.299,50.18,4.485,98.1,0.032,292.7,631.7,-12.71,-51.61,4.357,277.5,323.6,284.7
"2021-03-04 14:40:00",605,3.195,52.19,4.082,98.1,0.037,290.6,623.8,-12.11,-51.14,4.05,277.2,322.7,283.6
"2021-03-04 14:45:00",606,3.391,53.56,3.38,98.1,0.029,285.4,610.8,-12.32,-51.22,4.177,277.3,323.1,284.2
"2021-03-04 14:50:00",607,3.42,51.16,4.058,98.1,0.016,285.6,609,-12.46,-51.22,4.237,277.4,323.2,284.5
"2021-03-04 14:55:00",608,3.28,52.88,3.94,98.1,0.026,279.4,593.6,-12.29,-51.12,4.102,277.3,322.7,283.9
"2021-03-04 15:00:00",609,3.277,50.96,3.765,98.1,0.028,277.8,587.7,-12.08,-51.16,4.051,277.2,322.7,283.6
"2021-03-04 15:05:00",610,3.458,48.94,3.215,98.1,0.029,273.6,576,-12.33,-51.41,4.128,277.3,322.8,283.7
"2021-03-04 15:10:00",611,3.45,50.46,3.848,98.1,0.035,269.6,565.2,-12.44,-51.21,4.165,277.3,322.9,284.1
"2021-03-04 15:15:00",612,3.575,49.91,2.435,98.1,0.021,263.8,551,-12.61,-51.55,4.221,277.4,323,284.1
"2021-03-04 15:20:00",613,3.575,50.55,3.433,98.1,0,258.1,536.4,-12.75,-51.55,4.255,277.4,323,284.2
"2021-03-04 15:25:00",614,3.605,49.15,2.555,98.1,0.028,255.6,528.8,-12.73,-51.49,4.274,277.4,323.1,284.4
"2021-03-04 15:30:00",615,3.745,47.25,3.06,98.1,0.026,250,514.9,-12.99,-51.68,4.382,277.5,323.4,284.7
"2021-03-04 15:35:00",616,3.671,48.03,2.862,98.1,0.027,244.4,500.6,-12.85,-51.56,4.319,277.5,323.2,284.5
"2021-03-04 15:40:00",617,3.571,50.64,3.083,98.1,0.016,238.4,486.1,-12.81,-51.44,4.28,277.4,323.1,284.4
"2021-03-04 15:45:00",618,3.605,49.43,2.955,98.1,0.029,234,474.3,-12.7,-51.53,4.213,277.4,322.9,284
"2021-03-04 15:50:00",619,3.635,49.35,2.855,98.1,0.04,228.1,459.2,-12.48,-51.23,4.126,277.3,322.7,283.9
"2021-03-04 15:55:00",620,3.756,49.66,2.115,98.1,0.047,222.9,446.7,-12.66,-51.35,4.179,277.3,322.7,284.1
"2021-03-04 16:00:00",621,3.877,50.06,1.66,98.1,0.04,213.9,426.8,-13.23,-51.99,4.363,277.5,323.1,284.3
"2021-03-04 16:05:00",622,3.859,49.35,1.745,98.1,0.018,206.7,410,-13.3,-52.11,4.397,277.5,323.2,284.3
"2021-03-04 16:10:00",623,3.883,50.91,1.723,98.1,0.04,201.3,396.5,-13.43,-52.3,4.401,277.6,323,284.2
"2021-03-04 16:15:00",624,3.843,48.04,2.15,98.1,0.026,195.1,382.1,-13.37,-52.29,4.37,277.5,323,284
"2021-03-04 16:20:00",625,3.687,51.37,2.13,98.1,0.028,187.1,363.9,-12.97,-51.73,4.192,277.3,322.5,283.7
"2021-03-04 16:25:00",626,3.65,49.71,1.812,98.1,0.051,179.2,345.6,-12.81,-51.66,4.003,277.2,321.7,282.9
"2021-03-04 16:30:00",627,3.598,49.29,1.693,98.1,0.047,170.3,326.1,-12.62,-51.57,3.89,277,321.4,282.4
"2021-03-04 16:35:00",628,3.528,49.24,2.08,98.1,0.047,163.3,309.7,-12.41,-51.25,3.706,276.9,320.7,281.9
"2021-03-04 16:40:00",629,3.528,51.8,2.02,98.1,0.034,151.2,283.4,-12.22,-50.9,3.563,276.7,320.2,281.5
"2021-03-04 16:45:00",630,3.27,49.86,2.033,98.1,0.047,139.2,259.5,-11.67,-50.41,3.247,276.4,319.2,280.5
"2021-03-04 16:50:00",631,3.136,50.52,2.318,98.1,0.028,129.4,237.8,-11.12,-49.99,2.913,276.1,318.2,279.3
"2021-03-04 16:55:00",632,3.006,50.79,2.237,98.1,0.04,126.7,230.5,-10.79,-49.62,2.666,275.8,317.3,278.5
"2021-03-04 17:00:00",633,2.894,52.13,1.715,98.1,0.029,117.8,212,-10.47,-49.27,2.386,275.5,316.3,277.5
"2021-03-04 17:05:00",634,2.978,52.09,1.59,98.1,0.046,108.6,194,-10.44,-48.93,2.239,275.4,315.7,277.2
"2021-03-04 17:10:00",635,2.627,52.71,2.068,98.1,0.031,53.98,99.9,-10.3,-48.07,1.88,275,314.1,276.3
"2021-03-04 17:15:00",636,2.094,52.79,1.907,98.1,0.027,31.64,58.07,-9.57,-46.92,1.207,274.4,311.7,274.3
"2021-03-04 17:20:00",637,1.895,53.73,2.117,98.1,0.036,26.76,46.89,-8.6,-45.97,0.615,273.8,309.9,272.5
"2021-03-04 17:25:00",638,1.71,55.06,1.658,98.1,0.037,27.59,47.14,-8.1,-45.29,0.195,273.3,308.4,271.2
"2021-03-04 17:30:00",639,1.424,56.24,0.93,98.1,0.043,26.44,44.65,-7.986,-44.62,-0.161,273,306.9,270.3
"2021-03-04 17:35:00",640,1.291,56.18,1.515,98.1,0.041,22.13,35.16,-7.519,-43.9,-0.525,272.6,305.7,269.3
"2021-03-04 17:40:00",641,1.34,57.08,2.19,98.1,0.039,24.15,38.24,-6.874,-43.69,-0.64,272.5,305.8,269
"2021-03-04 17:45:00",642,1.237,57.62,1.535,98.2,0.032,21.59,33.63,-7.059,-43.65,-0.736,272.4,305.2,268.6
"2021-03-04 17:50:00",643,1.089,58.93,1.46,98.2,0.018,16.79,24.82,-6.934,-43.23,-0.935,272.2,304.4,268.1
"2021-03-04 17:55:00",644,0.925,60.49,2.265,98.2,0.016,13.68,18.67,-6.519,-42.98,-1.096,272.1,304.1,267.6
"2021-03-04 18:00:00",645,0.797,61.16,2.778,98.2,0.039,12.36,16.39,-6.216,-42.64,-1.228,271.9,303.8,267.4
"2021-03-04 18:05:00",646,0.613,62.64,2.33,98.2,0.033,11.42,14.81,-6.171,-42.42,-1.316,271.8,303.4,267.2
"2021-03-04 18:10:00",647,0.475,61.87,1.89,98.1,0.026,8.64,8.89,-6.158,-42.04,-1.505,271.6,302.6,266.7
"2021-03-04 18:15:00",648,0.521,61.97,2.202,98.1,0.039,7.813,6.758,-6.026,-41.57,-1.639,271.5,302.1,266.6
"2021-03-04 18:20:00",649,0.422,61.9,1.947,98.1,0.02,5.994,3.482,-6.073,-41.01,-1.715,271.4,301.7,266.8
"2021-03-04 18:25:00",650,0.307,61.93,1.675,98.1,0.027,4.715,0.758,-6.093,-40.1,-1.851,271.3,301.1,267.1
"2021-03-04 18:30:00",651,0.251,64.48,1.86,98.1,0.03,4.043,-0.547,-5.724,-39.35,-1.963,271.2,300.9,267.3
"2021-03-04 18:35:00",652,0.072,63.53,1.925,98.1,0.042,3.04,-2.315,-5.586,-38.29,-2.111,271,300.4,267.7
"2021-03-04 18:40:00",653,0.011,65.66,1.513,98.1,0.043,2.539,-3.093,-5.527,-36.54,-2.184,271,300.1,269.1
"2021-03-04 18:45:00",654,-0.242,66.24,1.47,98.1,0.041,1.913,-3.7,-5.316,-34.03,-2.346,270.8,299.6,270.9
"2021-03-04 18:50:00",655,-0.297,66.21,1.537,98.1,0.027,2.084,-3.601,-5.125,-33.04,-2.485,270.7,299.2,271.3
"2021-03-04 18:55:00",656,-0.212,65.65,1.658,98.1,0.038,2.434,-2.929,-4.756,-31.39,-2.474,270.7,299.6,273
"2021-03-04 19:00:00",657,-0.277,67.09,1.175,98.2,0.026,2.071,-3.681,-5.211,-34.53,-2.548,270.6,298.8,269.5
"2021-03-04 19:05:00",658,-0.425,67.92,1.51,98.2,0.029,2.157,-3.588,-5.02,-32.53,-2.7,270.4,298.3,270.8
"2021-03-04 19:10:00",659,-0.34,67.52,2.097,98.2,0.028,2.507,-2.995,-4.571,-32.18,-2.672,270.5,298.9,271.3
"2021-03-04 19:15:00",660,-0.267,67.88,2.225,98.2,0.049,2.467,-2.902,-4.677,-32.63,-2.547,270.6,299.4,271.4
"2021-03-04 19:20:00",661,-0.268,68.06,2.053,98.2,0.04,2.276,-3.364,-4.974,-35.34,-2.502,270.6,299.3,268.9
"2021-03-04 19:25:00",662,-0.494,68.67,1.845,98.2,0.029,1.768,-3.958,-5.165,-36.18,-2.556,270.6,298.8,267.8
"2021-03-04 19:30:00",663,-0.537,68.62,2.09,98.2,0.018,1.841,-3.952,-5.066,-35.42,-2.698,270.5,298.3,267.9
"2021-03-04 19:35:00",664,-0.595,70.48,1.802,98.2,0.018,1.966,-3.675,-5.04,-35.17,-2.73,270.4,298.2,268
"2021-03-04 19:40:00",665,-0.779,69.94,1.915,98.2,0.018,1.827,-3.925,-5.02,-35.89,-2.837,270.3,297.7,266.8
"2021-03-04 19:45:00",666,-0.725,70.66,1.93,98.2,0.018,2.25,-3.727,-5.001,-36.52,-2.9,270.3,297.4,265.9
"2021-03-04 19:50:00",667,-0.869,72.06,2.365,98.2,0.018,1.992,-3.886,-4.816,-37.06,-2.954,270.2,297.4,265.1
"2021-03-04 19:55:00",668,-0.889,71.16,2.25,98.2,0.018,1.992,-3.727,-4.816,-36.49,-2.991,270.2,297.2,265.6
"2021-03-04 20:00:00",669,-0.886,71.6,2.363,98.2,0.018,1.999,-3.774,-4.803,-36.8,-2.98,270.2,297.3,265.3
"2021-03-04 20:05:00",670,-0.959,72.69,2.475,98.2,0.038,1.986,-3.781,-4.737,-36.44,-2.99,270.2,297.3,265.6
"2021-03-04 20:10:00",671,-1.061,73.25,2.373,98.2,0.028,1.841,-3.754,-4.586,-34.59,-3.001,270.1,297.4,267.4
"2021-03-04 20:15:00",672,-1.053,73.54,2.277,98.2,0.032,1.94,-3.53,-4.487,-33.85,-3.025,270.1,297.4,268
"2021-03-04 20:20:00",673,-1.105,74.12,2.355,98.2,0.035,1.788,-3.622,-4.46,-34.03,-3.127,270,297,267.4
"2021-03-04 20:25:00",674,-1.112,73.88,2.202,98.2,0.021,1.795,-3.438,-4.401,-33.37,-3.111,270,297.1,268.1
"2021-03-04 20:30:00",675,-1.116,74.16,2.235,98.2,0.034,1.927,-3.378,-4.361,-32.07,-3.091,270.1,297.2,269.5
"2021-03-04 20:35:00",676,-1.224,74.93,1.81,98.2,0.024,1.584,-3.174,-4.322,-29.68,-3.135,270,297.1,271.7
"2021-03-04 20:40:00",677,-1.143,73.16,2.323,98.2,0.032,1.979,-3.108,-4.21,-30.13,-3.168,270,297,271.1
"2021-03-04 20:45:00",678,-1.025,73.54,2.353,98.2,0.026,2.065,-2.303,-3.82,-25.09,-3.107,270,297.7,276.4
"2021-03-04 20:50:00",679,-1.168,74.24,2.023,98.2,0.035,1.445,-2.666,-3.959,-26.47,-3.088,270.1,297.6,275.1
"2021-03-04 20:55:00",680,-1.185,74.89,1.815,98.2,0.035,1.491,-2.824,-3.966,-25.95,-3.088,270.1,297.6,275.7
"2021-03-04 21:00:00",681,-1.229,74.64,2.09,98.2,0.011,1.386,-2.415,-3.616,-24.09,-3.131,270,297.8,277.3
"2021-03-04 21:05:00",682,-1.219,75.66,1.835,98.2,0.042,1.478,-2.798,-3.906,-27.66,-3.106,270,297.6,273.9
"2021-03-04 21:10:00",683,-1.306,76,2.418,98.2,0.043,1.531,-2.969,-3.794,-28.02,-3.23,269.9,297.2,272.9
"2021-03-04 21:15:00",684,-1.318,77.64,1.845,98.2,0.029,1.498,-2.771,-3.886,-27.23,-3.219,269.9,297.1,273.8
"2021-03-04 21:20:00",685,-1.367,77.96,2.533,98.2,0.043,1.59,-3.207,-3.926,-32.25,-3.264,269.9,296.9,268.6
"2021-03-04 21:25:00",686,-1.251,77.93,2.632,98.2,0.037,1.808,-2.765,-3.662,-28.12,-3.251,269.9,297.2,272.8
"2021-03-04 21:30:00",687,-1.424,78.74,1.825,98.2,0.033,1.3,-3.115,-3.979,-30.47,-3.259,269.9,296.9,270.4
"2021-03-04 21:35:00",688,-1.557,79.45,2.075,98.2,0.024,1.452,-3.959,-4.309,-35.47,-3.397,269.8,295.9,264.8
"2021-03-04 21:40:00",689,-1.712,80.3,1.97,98.2,0.033,1.419,-4.019,-4.329,-34.79,-3.538,269.6,295.3,264.8
"2021-03-04 21:45:00",690,-1.853,81,1.29,98.2,0.03,1.379,-3.827,-4.276,-31.44,-3.707,269.4,294.6,267.4
"2021-03-04 21:50:00",691,-1.645,79.04,2.392,98.2,0.024,2.105,-2.758,-3.576,-30.2,-3.728,269.4,295.2,268.6
"2021-03-04 21:55:00",692,-1.517,80.2,2.147,98.2,0.035,2.118,-2.917,-3.827,-32.6,-3.592,269.6,295.5,266.8
"2021-03-04 22:00:00",693,-1.702,81.2,2.015,98.2,0.036,1.643,-3.563,-4.012,-33.29,-3.622,269.5,295.2,265.9
"2021-03-04 22:05:00",694,-1.597,80.2,2.45,98.2,0.041,2.006,-3.24,-3.814,-33.72,-3.647,269.5,295.3,265.4
"2021-03-04 22:10:00",695,-1.661,79.74,2.458,98.2,0.038,1.703,-3.643,-4.058,-34.89,-3.611,269.5,295.2,264.4
"2021-03-04 22:15:00",696,-1.633,78.35,2.555,98.2,0.031,1.868,-3.418,-3.992,-34.93,-3.592,269.6,295.4,264.4
"2021-03-04 22:20:00",697,-1.261,76.57,3.178,98.2,0.016,2.224,-2.864,-3.979,-34.47,-3.442,269.7,296,265.6
"2021-03-04 22:25:00",698,-1.34,76.78,2.585,98.2,0.026,1.63,-3.53,-4.454,-34.71,-3.309,269.8,296.2,265.9
"2021-03-04 22:30:00",699,-0.911,74.6,5.29,98.2,0.029,2.184,-2.329,-3.827,-30.87,-3.024,270.1,298.1,271
"2021-03-04 22:35:00",700,-0.834,74.44,4.757,98.2,0.038,1.472,-2.409,-4.204,-30.01,-2.67,270.5,299.3,273.5
"2021-03-04 22:40:00",701,-0.905,74.04,3.925,98.2,0.027,0.983,-3.115,-4.533,-31.26,-2.584,270.6,299.3,272.6
"2021-03-04 22:45:00",702,-1.236,77.41,2.805,98.2,0.042,0.224,-4.091,-4.923,-34.17,-2.735,270.4,298.3,269
"2021-03-04 22:50:00",703,-1.514,80.1,1.503,98.2,0.016,0.462,-4.883,-5.246,-36.6,-3.077,270.1,296.4,265
"2021-03-04 22:55:00",704,-1.748,79.96,1.792,98.2,0.039,0.897,-4.679,-5.002,-36.81,-3.418,269.7,295.1,263.3
"2021-03-04 23:00:00",705,-1.899,81.3,0.835,98.2,0.046,1.161,-4.837,-5.339,-36.89,-3.696,269.5,293.6,262
"2021-03-04 23:05:00",706,-2.154,82.8,0.513,98.2,0.029,1.016,-5.042,-5.477,-36.08,-4.042,269.1,291.9,261.3
"2021-03-04 23:10:00",707,-2.258,82.5,0.563,98.2,0.026,1.452,-4.362,-5.378,-35.3,-4.329,268.8,290.7,260.8
"2021-03-04 23:15:00",708,-2.364,84.5,0.578,98.2,0.021,1.617,-3.913,-5.068,-33.67,-4.548,268.6,290.1,261.5
"2021-03-04 23:20:00",709,-2.323,83.9,1.18,98.1,0.031,2.263,-2.91,-4.415,-30.77,-4.673,268.5,290.2,263.8
"2021-03-04 23:25:00",710,-2.253,83.5,0.65,98.1,0.023,2.481,-2.428,-4.144,-29.15,-4.654,268.5,290.5,265.5
"2021-03-04 23:30:00",711,-2.387,84.8,0.94,98.1,0.043,1.927,-3.002,-4.349,-31.45,-4.71,268.4,290.1,263
"2021-03-04 23:35:00",712,-2.477,84.4,0.485,98.1,0.028,1.953,-3.24,-4.632,-32.66,-4.785,268.4,289.5,261.4
"2021-03-04 23:40:00",713,-2.591,85.2,0.533,98.1,0.038,1.755,-3.128,-4.764,-31.8,-4.931,268.2,288.7,261.7
"2021-03-04 23:45:00",714,-2.573,84.5,0.313,98.1,0.03,2.428,-2.91,-5.022,-30.66,-5.038,268.1,288,262.3
"2021-03-04 23:50:00",715,-2.513,84.3,0.445,98.1,0.023,2.382,-2.257,-4.817,-29.71,-5.144,268,287.7,262.8
"2021-03-04 23:55:00",716,-2.489,83.4,0.915,98.1,0.038,2.297,-1.452,-3.828,-20.08,-5.072,268.1,289,272.8
"2021-03-05 00:00:00",717,-2.198,82.6,1.287,98.1,0.04,3.102,0.264,-2.58,-13.84,-4.816,268.3,291.4,280.1
"2021-03-05 00:05:00",718,-2.078,82.4,1.275,98.1,0.042,2.831,-0.132,-2.6,-17.67,-4.519,268.6,292.7,277.6
"2021-03-05 00:10:00",719,-2.184,82.6,1.373,98.1,0.037,2.218,-1.412,-3.326,-22.29,-4.406,268.7,292.4,273.5
"2021-03-05 00:15:00",720,-2.235,82.1,1.55,98.1,0.039,2.013,-1.815,-3.373,-22.68,-4.324,268.8,292.7,273.4
"2021-03-05 00:20:00",721,-2.312,83.4,1.782,98.1,0.03,1.683,-1.643,-3.122,-19.49,-4.283,268.9,293.2,276.8
"2021-03-05 00:25:00",722,-2.301,82,2.043,98.1,0.031,1.729,-1.485,-2.891,-19.27,-4.218,268.9,293.7,277.3
"2021-03-05 00:30:00",723,-2.436,82.7,1.968,98.1,0.035,1.221,-2.158,-3.175,-22.83,-4.204,268.9,293.5,273.8
"2021-03-05 00:35:00",724,-2.356,81.5,2.062,98.1,0.041,1.538,-2.825,-3.67,-29.39,-4.234,268.9,292.8,267.1
"2021-03-05 00:40:00",725,-2.49,82.6,2.003,98.1,0.036,1.327,-3.208,-3.861,-29.24,-4.304,268.8,292.3,267
"2021-03-05 00:45:00",726,-2.237,80.2,2.748,98.1,0.042,2.224,-2.924,-3.669,-33.25,-4.3,268.8,292.6,263
"2021-03-05 00:50:00",727,-2.045,80.8,1.855,98.1,0.032,2.534,-3.359,-4.422,-36.15,-4.206,268.9,292.2,260.5
"2021-03-05 00:55:00",728,-2.256,81,1.695,98.1,0.04,1.689,-4.019,-4.943,-35.03,-4.319,268.8,291.2,261.1
"2021-03-05 01:00:00",729,-2.196,80.1,2.15,98.1,0.04,1.597,-3.531,-4.732,-35.14,-4.315,268.8,291.4,261
"2021-03-05 01:05:00",730,-2.032,78.44,2.403,98.1,0.037,2.178,-3.056,-4.494,-35.32,-4.246,268.9,292,261.1
"2021-03-05 01:10:00",731,-2.108,78.99,2.502,98.1,0.045,1.742,-3.524,-4.739,-35.12,-4.197,269,291.9,261.6
"2021-03-05 01:15:00",732,-2.147,79.23,1.95,98.1,0.024,1.762,-3.683,-4.943,-35.24,-4.169,269,291.9,261.6
"2021-03-05 01:20:00",733,-2.438,79.73,1.628,98.1,0.036,1.373,-4.541,-5.287,-37.26,-4.341,268.8,290.8,258.8
"2021-03-05 01:25:00",734,-2.576,79.31,1.72,98.1,0.024,1.511,-4.402,-5.227,-36.36,-4.533,268.6,290,258.8
"2021-03-05 01:30:00",735,-2.524,79.75,1.593,98.1,0.033,1.808,-3.762,-5.26,-36.45,-4.641,268.5,289.5,258.3
"2021-03-05 01:35:00",736,-2.539,79.5,1.532,98.1,0.044,1.742,-4.145,-5.359,-38.09,-4.71,268.4,289.1,256.3
"2021-03-05 01:40:00",737,-2.635,78.54,1.22,98.1,0.043,1.624,-4.198,-5.584,-38.82,-4.844,268.3,288.3,255
"2021-03-05 01:45:00",738,-2.757,79.34,1.375,98.1,0.028,1.505,-4.448,-5.834,-39.3,-4.97,268.2,287.5,254
"2021-03-05 01:50:00",739,-2.689,77.79,1.483,98.1,0.03,1.901,-4.151,-5.768,-39.79,-5.016,268.1,287.3,253.3
"2021-03-05 01:55:00",740,-2.698,78.68,1.61,98.1,0.03,1.947,-4.171,-5.781,-39.7,-5.1,268.1,286.9,253
"2021-03-05 02:00:00",741,-2.756,79.15,1.628,98.1,0.035,1.881,-4.191,-5.709,-39.59,-5.083,268.1,287.1,253.2
"2021-03-05 02:05:00",742,-2.728,77.91,1.615,98.1,0.036,2.33,-4,-5.643,-39.8,-5.074,268.1,287.2,253
"2021-03-05 02:10:00",743,-2.908,78.29,1.618,98.1,0.047,1.69,-4.415,-5.775,-39.62,-5.139,268,286.8,252.9
